Symbol,Side,EntryTime,PeakTime,ExitTime,Leverage,EntryPrice,ExitPrice,PnL,PnL%,PeakROI,Reason
BNB/USDT,sell,2021-09-17 08:00:00+00:00,2021-09-26 08:00:00+00:00,2021-10-01 04:00:00+00:00,10,417.69,398.54,4077.0322487969515,40.770322487969516,236.15600086188317,TrendExit
DOGE/USDT,sell,2021-09-24 12:00:00+00:00,2021-09-26 08:00:00+00:00,2021-10-01 20:00:00+00:00,10,0.20353,0.22359336999999999,-5562.510866751661,-101.82625502382945,47.02009531764357,SL
AVAX/USDT,buy,2021-10-02 16:00:00+00:00,2021-10-02 16:00:00+00:00,2021-10-04 00:00:00+00:00,10,70.132,66.241692,-5225.78108725312,-56.84349007585697,47.881138424684735,SL
DOGE/USDT,sell,2021-10-04 12:00:00+00:00,2021-10-04 12:00:00+00:00,2021-10-04 12:00:00+00:00,10,0.21522,0.21732710999999996,-1079.5388695288366,-10.795388695288366,5.203977325527283,SL
ZEC/USDT,sell,2021-09-19 12:00:00+00:00,2021-09-28 20:00:00+00:00,2021-10-05 12:00:00+00:00,10,136.24,120.53,7669.820977686442,109.56887110980631,265.19377568995895,TrendExit
SOL/USDT,buy,2021-10-04 20:00:00+00:00,2021-10-05 00:00:00+00:00,2021-10-05 16:00:00+00:00,25,169.324,161.93789999999998,-4479.929454773113,-111.99823636932784,13.686778011386345,SL
BNB/USDT,buy,2021-10-05 04:00:00+00:00,2021-10-05 08:00:00+00:00,2021-10-06 08:00:00+00:00,10,428.28,421.7778,-1647.4532782291822,-16.47453278229182,37.07854674512014,SL
ETH/USDT,buy,2021-10-05 04:00:00+00:00,2021-10-05 20:00:00+00:00,2021-10-06 08:00:00+00:00,50,3388.65,3360.19644,-969.2525997078449,-48.46262998539224,237.92660794121554,SL
SOL/USDT,buy,2021-10-08 16:00:00+00:00,2021-10-08 16:00:00+00:00,2021-10-08 20:00:00+00:00,25,166.686,159.987852,-4116.413451639604,-102.91033629099012,23.0373276699903,SL
DOGE/USDT,buy,2021-10-04 16:00:00+00:00,2021-10-06 04:00:00+00:00,2021-10-13 04:00:00+00:00,10,0.22241,0.22107,-952.1896497459682,-9.52189649745968,222.9216312216178,TrendExit
SOL/USDT,buy,2021-10-13 00:00:00+00:00,2021-10-13 00:00:00+00:00,2021-10-13 04:00:00+00:00,25,152.327,147.64320899999998,-3173.289111254091,-79.33222778135227,53.716675310352,SL
SOL/USDT,sell,2021-10-13 08:00:00+00:00,2021-10-13 12:00:00+00:00,2021-10-14 00:00:00+00:00,25,145.473,149.75,-3061.5345115588348,-76.53836278897087,20.45053033896369,TrendExit
DOGE/USDT,buy,2021-10-14 04:00:00+00:00,2021-10-14 08:00:00+00:00,2021-10-14 12:00:00+00:00,10,0.23635,0.23091884999999998,-2406.777840067705,-24.06777840067705,12.227628517029842,SL
SOL/USDT,buy,2021-10-14 08:00:00+00:00,2021-10-14 12:00:00+00:00,2021-10-15 00:00:00+00:00,25,150.475,148.426425,-1480.7248463199849,-37.01812115799962,90.61305864761601,SL
DOGE/USDT,buy,2021-10-15 20:00:00+00:00,2021-10-16 00:00:00+00:00,2021-10-17 20:00:00+00:00,10,0.23946,0.2294703,-4329.675582560762,-43.296755825607626,27.14440825190013,SL
ZEC/USDT,buy,2021-10-14 04:00:00+00:00,2021-10-20 12:00:00+00:00,2021-10-20 12:00:00+00:00,10,120.6,150.75,7466.250000000004,248.87500000000017,250.0,HalfTP10%
AVAX/USDT,sell,2021-10-08 20:00:00+00:00,2021-10-12 08:00:00+00:00,2021-10-21 00:00:00+00:00,10,62.043,62.035,-447.0992698612211,-4.4709926986122115,177.50592331125182,TrendExit
SOL/USDT,buy,2021-10-25 08:00:00+00:00,2021-10-25 12:00:00+00:00,2021-10-26 20:00:00+00:00,25,207.892,199.64215800000002,-4106.346506359054,-102.65866265897634,135.45494776133773,SL
BNB/USDT,buy,2021-10-12 20:00:00+00:00,2021-10-20 16:00:00+00:00,2021-10-27 08:00:00+00:00,10,434.54,451.21,3304.322501956081,33.04322501956081,165.96861048465047,TrendExit
AVAX/USDT,buy,2021-10-25 04:00:00+00:00,2021-10-26 00:00:00+00:00,2021-10-27 08:00:00+00:00,10,66.138,63.936,-3487.737458042287,-34.877374580422874,104.91699174453404,SL
DOGE/USDT,sell,2021-10-27 12:00:00+00:00,2021-10-27 12:00:00+00:00,2021-10-27 12:00:00+00:00,10,0.23678,0.25759734,-4875.293853360739,-88.96244898217762,10.220457808936471,SL
ETH/USDT,buy,2021-10-11 04:00:00+00:00,2021-10-29 00:00:00+00:00,2021-10-29 00:00:00+00:00,50,3519.72,4399.65,7466.25,1244.375,1250.0,HalfTP10%
SOL/USDT,buy,2021-10-28 20:00:00+00:00,2021-10-29 00:00:00+00:00,2021-10-30 12:00:00+00:00,25,198.226,190.89591299999998,-3845.9944490127523,-96.14986122531882,89.21634901577002,SL
DOGE/USDT,buy,2021-10-28 08:00:00+00:00,2021-10-28 16:00:00+00:00,2021-11-04 12:00:00+00:00,20,0.32851,0.25572,-3666.6252040596314,-449.13083924385876,76.04030318711759,TrendExit
BNB/USDT,buy,2021-10-28 16:00:00+00:00,2021-11-05 08:00:00+00:00,2021-11-05 08:00:00+00:00,10,487.2,609.0,7466.25,248.875,250.0,HalfTP10%
SOL/USDT,buy,2021-11-01 00:00:00+00:00,2021-11-06 12:00:00+00:00,2021-11-06 12:00:00+00:00,25,202.681,253.35125000000002,7466.25,622.1875,625.0,HalfTP10%
AVAX/USDT,buy,2021-11-01 16:00:00+00:00,2021-11-07 00:00:00+00:00,2021-11-07 00:00:00+00:00,10,66.184,82.72999999999999,7466.249999999993,248.87499999999974,250.0,HalfTP10%
DOGE/USDT,buy,2021-11-07 16:00:00+00:00,2021-11-08 08:00:00+00:00,2021-11-10 16:00:00+00:00,10,0.26568,0.2613384,-1823.3292682926883,-18.233292682926884,119.91869918699184,SL
SOL/USDT,buy,2021-11-01 00:00:00+00:00,2021-11-06 20:00:00+00:00,2021-11-10 20:00:00+00:00,25,202.681,216.86867000000004,4624.55,165.16250000000002,707.7994483942748,SL
SOL/USDT,buy,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-14 08:00:00+00:00,25,241.569,234.693072,-2954.9387280652654,-73.87346820163162,4.243094105618116,SL
ETH/USDT,buy,2021-10-11 04:00:00+00:00,2021-11-10 12:00:00+00:00,2021-11-16 00:00:00+00:00,50,3519.72,4311.88,14927.557794370023,1066.2541281692872,1928.8750241496487,TrendExit
ZEC/USDT,buy,2021-10-14 04:00:00+00:00,2021-11-11 08:00:00+00:00,2021-11-16 08:00:00+00:00,10,120.6,172.8,29520.35820895524,421.71940298507496,826.2023217247101,TrendExit
BNB/USDT,buy,2021-10-28 16:00:00+00:00,2021-11-07 08:00:00+00:00,2021-11-17 00:00:00+00:00,10,487.2,570.49,11484.970545977008,164.07100779967155,374.692118226601,TrendExit
AVAX/USDT,buy,2021-11-01 16:00:00+00:00,2021-11-21 12:00:00+00:00,2021-11-21 12:00:00+00:00,10,66.184,133.743,70935.55184032395,1013.3650262903423,1236.1900157137675,RevHigh
BNB/USDT,sell,2021-11-22 20:00:00+00:00,2021-11-22 20:00:00+00:00,2021-11-23 08:00:00+00:00,10,556.25,580.5799999999999,-4486.119550561791,-44.86119550561791,3.667415730337013,SL
ETH/USDT,sell,2021-11-22 04:00:00+00:00,2021-11-22 20:00:00+00:00,2021-11-23 16:00:00+00:00,50,4167.33,4343.278939999999,-4364.2134524983485,-218.21067262491744,177.54773440068342,SL
ZEC/USDT,buy,2021-11-23 16:00:00+00:00,2021-11-24 20:00:00+00:00,2021-11-24 20:00:00+00:00,10,217.85,272.3125,6008.431796701738,248.87500000000017,250.0,HalfTP10%
SOL/USDT,sell,2021-11-24 20:00:00+00:00,2021-11-24 20:00:00+00:00,2021-11-25 12:00:00+00:00,25,202.257,214.28206799999998,-6068.412432697004,-151.7103108174251,17.131669114047916,SL
AVAX/USDT,buy,2021-11-25 16:00:00+00:00,2021-11-25 16:00:00+00:00,2021-11-25 16:00:00+00:00,10,125.859,124.37749799999999,-1276.5239267752163,-12.765239267752163,4.52093215423611,SL
BNB/USDT,sell,2021-11-26 12:00:00+00:00,2021-11-26 12:00:00+00:00,2021-11-27 16:00:00+00:00,10,569.99,609.29,-5052.743569580375,-70.28305233425135,9.649292092843734,TrendExit
BNB/USDT,buy,2021-11-27 20:00:00+00:00,2021-11-27 20:00:00+00:00,2021-11-27 20:00:00+00:00,10,609.29,604.71468,-850.5510249634766,-8.505510249634767,10.717392374731388,SL
ZEC/USDT,buy,2021-11-23 16:00:00+00:00,2021-11-25 20:00:00+00:00,2021-11-28 00:00:00+00:00,10,217.85,233.0995,3811.717746749385,67.66499999999998,402.9837043837502,SL
BNB/USDT,sell,2021-11-28 00:00:00+00:00,2021-11-28 16:00:00+00:00,2021-11-28 20:00:00+00:00,10,600.18,611.45,-1998.7088873338132,-19.98708887333813,47.28581425572328,TrendExit
ETH/USDT,sell,2021-11-26 12:00:00+00:00,2021-11-26 12:00:00+00:00,2021-11-29 16:00:00+00:00,50,3984.3,4429.04462,-6606.914129708391,-567.9004622016408,91.98604522751823,SL
AVAX/USDT,buy,2021-11-30 00:00:00+00:00,2021-12-01 00:00:00+00:00,2021-12-02 12:00:00+00:00,10,120.489,113.886999,-5646.599523192988,-56.46599523192988,57.37453211496483,SL
BNB/USDT,buy,2021-11-29 00:00:00+00:00,2021-12-01 08:00:00+00:00,2021-12-03 16:00:00+00:00,10,611.45,591.39,-3519.085779703996,-35.19085779703996,64.27344836045458,TrendExit
DOGE/USDT,sell,2021-11-24 04:00:00+00:00,2021-12-04 04:00:00+00:00,2021-12-04 04:00:00+00:00,10,0.22278,0.167085,7473.749999999996,249.12499999999991,250.0,HalfTP10%
BNB/USDT,sell,2021-12-09 20:00:00+00:00,2021-12-10 12:00:00+00:00,2021-12-10 12:00:00+00:00,10,573.1,585.9553699999999,-2364.2501631477676,-23.642501631477675,10.957948002093826,SL
SOL/USDT,sell,2021-12-03 20:00:00+00:00,2021-12-13 12:00:00+00:00,2021-12-13 12:00:00+00:00,25,212.915,159.68625,5369.995828730345,622.8125,625.0,HalfTP10%
DOGE/USDT,sell,2021-11-24 04:00:00+00:00,2021-12-04 04:00:00+00:00,2021-12-14 08:00:00+00:00,10,0.22278,0.2071854,4412.45,63.03500000000002,435.76622677080536,SL
DOGE/USDT,buy,2021-12-14 12:00:00+00:00,2021-12-14 12:00:00+00:00,2021-12-14 12:00:00+00:00,20,0.21092,0.1886,-2670.720639781377,-213.53840318604222,35.274037549781916,TrendExit
ZEC/USDT,sell,2021-12-17 00:00:00+00:00,2021-12-17 12:00:00+00:00,2021-12-18 00:00:00+00:00,10,152.3,161.03087,-5865.5452626395145,-58.655452626395146,48.71963230466195,SL
BNB/USDT,sell,2021-12-17 00:00:00+00:00,2021-12-17 12:00:00+00:00,2021-12-19 00:00:00+00:00,10,526.01,538.4378999999999,-2523.855050284187,-25.23855050284187,28.896789034428984,SL
ZEC/USDT,sell,2021-12-20 12:00:00+00:00,2021-12-20 12:00:00+00:00,2021-12-22 00:00:00+00:00,10,153.7,163.77361,-6430.32143933163,-66.9734990566038,30.058555627846307,SL
BNB/USDT,sell,2021-12-19 20:00:00+00:00,2021-12-20 12:00:00+00:00,2021-12-22 08:00:00+00:00,10,529.12,537.0865499999999,-1676.375354361932,-16.76375354361932,43.69519201693379,SL
SOL/USDT,sell,2021-12-03 20:00:00+00:00,2021-12-13 16:00:00+00:00,2021-12-23 16:00:00+00:00,25,212.915,191.1,4808.79811723602,239.02489256275982,763.3914942582719,TrendExit
ETH/USDT,sell,2021-12-09 16:00:00+00:00,2021-12-15 16:00:00+00:00,2021-12-23 16:00:00+00:00,50,4198.91,4133.88,1029.5096346432802,51.475481732164006,666.2681505438317,TrendExit
BNB/USDT,sell,2021-12-23 08:00:00+00:00,2021-12-23 08:00:00+00:00,2021-12-23 16:00:00+00:00,10,526.76,535.17464,-1708.2320829220157,-17.08232082922016,4.024603234869779,SL
ETH/USDT,buy,2021-12-23 20:00:00+00:00,2021-12-23 20:00:00+00:00,2021-12-24 00:00:00+00:00,50,4133.88,4091.47,-1125.3997455175324,-56.26998727587662,12.204031079760593,TrendExit
AVAX/USDT,buy,2021-12-20 20:00:00+00:00,2021-12-22 00:00:00+00:00,2021-12-29 12:00:00+00:00,10,112.238,102.955941,-6563.540247104831,-86.25843983766644,134.0366007947397,SL
ZEC/USDT,sell,2021-12-28 08:00:00+00:00,2021-12-29 12:00:00+00:00,2021-12-30 00:00:00+00:00,10,157.29,148.21,4900.069848206889,56.25662788479867,105.15608112403834,RevLow
ETH/USDT,sell,2021-12-28 08:00:00+00:00,2021-12-30 00:00:00+00:00,2021-12-30 04:00:00+00:00,50,3914.52,3706.4,5169.274393795416,258.46371968977076,427.2809948601616,RevLow
AVAX/USDT,buy,2022-01-01 04:00:00+00:00,2022-01-01 04:00:00+00:00,2022-01-01 04:00:00+00:00,10,109.741,108.759132,-994.2665603557524,-9.942665603557524,12.329029259802576,SL
ETH/USDT,sell,2021-12-31 20:00:00+00:00,2021-12-31 20:00:00+00:00,2022-01-02 16:00:00+00:00,50,3625.77,3805.9321299999997,-5121.4187900776915,-256.0709395038846,6.136627530151965,SL
ZEC/USDT,sell,2021-12-31 20:00:00+00:00,2021-12-31 20:00:00+00:00,2022-01-02 20:00:00+00:00,10,144.91,154.58443,-6426.273785142739,-68.39502598164378,12.145469601821759,SL
SOL/USDT,sell,2022-01-03 08:00:00+00:00,2022-01-03 08:00:00+00:00,2022-01-03 08:00:00+00:00,25,173.18,174.00383,-575.9452101859255,-14.398630254648136,12.70354544404659,SL
ZEC/USDT,sell,2022-01-03 20:00:00+00:00,2022-01-03 20:00:00+00:00,2022-01-04 04:00:00+00:00,10,148.95,152.0519,-2193.552165156097,-21.935521651560972,15.172876804296683,SL
ZEC/USDT,sell,2022-01-04 20:00:00+00:00,2022-01-05 20:00:00+00:00,2022-01-08 08:00:00+00:00,10,148.53,153.55339999999998,-3583.7687335891615,-35.837687335891616,146.70436948764564,SL
ZEC/USDT,sell,2022-01-09 04:00:00+00:00,2022-01-09 12:00:00+00:00,2022-01-10 04:00:00+00:00,10,137.84,147.12697999999997,-6156.108533048158,-68.70876008415541,33.299477655252495,SL
ZEC/USDT,sell,2022-01-11 12:00:00+00:00,2022-01-11 12:00:00+00:00,2022-01-11 12:00:00+00:00,10,138.35,142.26211999999998,-2929.1117166606396,-29.291117166606394,3.0357788218286057,SL
DOGE/USDT,sell,2022-01-12 08:00:00+00:00,2022-01-12 08:00:00+00:00,2022-01-12 08:00:00+00:00,10,0.15203,0.15415399999999999,-1497.7912254160317,-14.97791225416032,1.3813063211207526,SL
ZEC/USDT,sell,2022-01-14 12:00:00+00:00,2022-01-14 12:00:00+00:00,2022-01-14 16:00:00+00:00,10,138.62,143.24309999999997,-3436.7562761506006,-34.367562761506,11.97518395613906,SL
AVAX/USDT,sell,2022-01-14 00:00:00+00:00,2022-01-14 08:00:00+00:00,2022-01-15 12:00:00+00:00,10,89.666,92.56347099999999,-3373.0200248700785,-33.73020024870079,28.862668123926504,SL
SOL/USDT,sell,2022-01-14 12:00:00+00:00,2022-01-14 12:00:00+00:00,2022-01-16 04:00:00+00:00,25,143.42,149.73959,-4558.555149212121,-113.96387873030302,26.321294101240955,SL
BNB/USDT,sell,2021-12-28 20:00:00+00:00,2022-01-10 12:00:00+00:00,2022-01-16 12:00:00+00:00,10,534.66,500.77,5681.777017169789,56.81777017169789,239.77855085474883,TrendExit
ETH/USDT,sell,2022-01-05 20:00:00+00:00,2022-01-21 12:00:00+00:00,2022-01-21 12:00:00+00:00,50,3653.54,2740.1549999999997,7473.75,1245.6250000000002,1250.0,HalfTP10%
BNB/USDT,sell,2022-01-17 16:00:00+00:00,2022-01-22 04:00:00+00:00,2022-01-22 04:00:00+00:00,10,471.36,353.52,7473.750000000004,249.12500000000014,250.0,HalfTP10%
AVAX/USDT,sell,2022-01-21 00:00:00+00:00,2022-01-22 04:00:00+00:00,2022-01-22 04:00:00+00:00,10,79.213,59.409749999999995,4555.494085274349,249.12499999999994,250.0,HalfTP10%
SOL/USDT,sell,2022-01-21 00:00:00+00:00,2022-01-22 08:00:00+00:00,2022-01-22 08:00:00+00:00,25,127.45,95.5875,3909.741516959034,622.8124999999999,625.0,HalfTP10%
DOGE/USDT,sell,2022-01-24 08:00:00+00:00,2022-01-24 12:00:00+00:00,2022-01-25 00:00:00+00:00,10,0.13437,0.14004991,-4349.1805871846545,-43.491805871846545,67.94671429634592,SL
AVAX/USDT,sell,2022-01-21 00:00:00+00:00,2022-01-22 08:00:00+00:00,2022-01-29 20:00:00+00:00,10,79.213,73.66808999999999,2834.6007651933933,66.43500000000006,333.75834774595074,SL
AVAX/USDT,sell,2022-01-31 04:00:00+00:00,2022-01-31 04:00:00+00:00,2022-01-31 12:00:00+00:00,10,65.24,69.05899,-5966.682242489275,-59.66682242489275,15.787860208461085,SL
ZEC/USDT,sell,2022-01-30 20:00:00+00:00,2022-01-31 00:00:00+00:00,2022-02-01 00:00:00+00:00,10,92.31,96.47637999999999,-4645.722229444254,-46.45722229444254,46.14884627884309,SL
AVAX/USDT,sell,2022-02-03 08:00:00+00:00,2022-02-03 08:00:00+00:00,2022-02-03 12:00:00+00:00,10,67.64,68.58851999999999,-1503.0074807805752,-15.030074807805752,41.24778237729163,SL
DOGE/USDT,sell,2022-02-03 00:00:00+00:00,2022-02-03 12:00:00+00:00,2022-02-04 04:00:00+00:00,10,0.13689,0.14092077999999997,-3076.0116809116344,-30.760116809116344,16.80181167360672,SL
ETH/USDT,sell,2022-01-05 20:00:00+00:00,2022-01-24 12:00:00+00:00,2022-02-04 08:00:00+00:00,50,3653.54,2828.62,15126.95735095278,1080.4969536394842,2056.2796630117637,TrendExit
BNB/USDT,sell,2022-01-17 16:00:00+00:00,2022-01-22 08:00:00+00:00,2022-02-05 04:00:00+00:00,10,471.36,422.82,6757.107306517317,96.53010437881882,287.8479293957909,TrendExit
SOL/USDT,sell,2022-01-21 00:00:00+00:00,2022-01-24 12:00:00+00:00,2022-02-05 04:00:00+00:00,25,127.45,118.5285,2363.2128203092943,161.3375,917.0262848175755,SL
DOGE/USDT,buy,2022-02-09 20:00:00+00:00,2022-02-09 20:00:00+00:00,2022-02-10 00:00:00+00:00,10,0.15941,0.15818166,-870.1686406122582,-8.701686406122581,8.59419107960611,SL
ZEC/USDT,buy,2022-02-10 12:00:00+00:00,2022-02-10 12:00:00+00:00,2022-02-10 12:00:00+00:00,10,127.92,124.65522,-2650.928400562853,-26.50928400562853,7.191994996873059,SL
BNB/USDT,buy,2022-02-10 12:00:00+00:00,2022-02-10 12:00:00+00:00,2022-02-10 12:00:00+00:00,10,426.9,417.71187,-2251.2147891777972,-22.51214789177797,19.278519559615876,SL
ZEC/USDT,buy,2022-02-11 12:00:00+00:00,2022-02-11 12:00:00+00:00,2022-02-11 16:00:00+00:00,10,128.17,123.18669,-3986.103101349764,-39.86103101349764,14.355933525786094,SL
DOGE/USDT,buy,2022-02-13 12:00:00+00:00,2022-02-13 12:00:00+00:00,2022-02-14 00:00:00+00:00,10,0.15117,0.14469516,-4391.009843222869,-43.910098432228686,43.659456241317685,SL
DOGE/USDT,sell,2022-02-14 12:00:00+00:00,2022-02-14 12:00:00+00:00,2022-02-14 12:00:00+00:00,10,0.14424,0.14643629,-1623.4249480033168,-16.234249480033167,7.140876317249051,SL
ZEC/USDT,buy,2022-02-15 04:00:00+00:00,2022-02-15 12:00:00+00:00,2022-02-16 12:00:00+00:00,10,124.33,119.87001,-3725.425886752995,-37.254258867529956,44.80012868977727,SL
DOGE/USDT,buy,2022-02-15 04:00:00+00:00,2022-02-15 20:00:00+00:00,2022-02-17 12:00:00+00:00,10,0.14837,0.14459526,-2712.8675810473846,-27.128675810473844,26.824829817348594,SL
ETH/USDT,buy,2022-02-15 04:00:00+00:00,2022-02-15 20:00:00+00:00,2022-02-17 16:00:00+00:00,50,3023.45,2908.93815,-3955.562654417959,-197.77813272089796,288.6603052803919,SL
BNB/USDT,buy,2022-02-15 04:00:00+00:00,2022-02-15 08:00:00+00:00,2022-02-17 20:00:00+00:00,10,412.64,402.26733,-2692.476653984098,-26.924766539840977,74.30205506010088,SL
AVAX/USDT,buy,2022-02-23 12:00:00+00:00,2022-02-23 12:00:00+00:00,2022-02-23 12:00:00+00:00,10,81.34,79.97,-1783.4460290140116,-17.834460290140118,7.991148266535425,TrendExit
ETH/USDT,sell,2022-02-21 12:00:00+00:00,2022-02-24 04:00:00+00:00,2022-02-24 20:00:00+00:00,50,2624.53,2760.758,-5393.162737709213,-269.65813688546064,620.7016113361257,SL
AVAX/USDT,sell,2022-02-24 00:00:00+00:00,2022-02-24 04:00:00+00:00,2022-02-24 20:00:00+00:00,10,73.43,78.18811,-5948.153821047026,-66.03030171591983,123.51899768487007,SL
ZEC/USDT,sell,2022-02-25 08:00:00+00:00,2022-02-25 08:00:00+00:00,2022-02-25 12:00:00+00:00,10,100.42,105.02492,-4687.953057159915,-46.879530571599155,22.50547699661427,SL
ZEC/USDT,sell,2022-02-28 00:00:00+00:00,2022-02-28 00:00:00+00:00,2022-02-28 08:00:00+00:00,10,102.48,105.85574999999999,-3405.7044057376856,-34.05704405737686,25.66354410616715,SL
BNB/USDT,sell,2022-02-27 20:00:00+00:00,2022-02-28 00:00:00+00:00,2022-02-28 12:00:00+00:00,10,360.55,376.74636999999996,-4614.374756621808,-46.14374756621808,13.950908334489057,SL
AVAX/USDT,sell,2022-02-27 20:00:00+00:00,2022-02-28 04:00:00+00:00,2022-02-28 12:00:00+00:00,10,73.78,80.65056999999999,-5712.22608001315,-94.36895208728643,28.46299810246672,SL
ETH/USDT,sell,2022-02-28 00:00:00+00:00,2022-02-28 04:00:00+00:00,2022-02-28 12:00:00+00:00,50,2615.99,2749.60686,-5220.25150822443,-261.0125754112215,97.4583236174446,SL
SOL/USDT,sell,2022-02-17 16:00:00+00:00,2022-02-24 04:00:00+00:00,2022-02-28 20:00:00+00:00,25,97.29,99.73964,-2949.133333333327,-73.72833333333317,566.34803165793,SL
ZEC/USDT,buy,2022-03-08 04:00:00+00:00,2022-03-10 20:00:00+00:00,2022-03-10 20:00:00+00:00,10,119.28,149.1,4544.87028677284,248.87499999999986,250.0,HalfTP10%
BNB/USDT,sell,2022-03-10 12:00:00+00:00,2022-03-10 16:00:00+00:00,2022-03-11 12:00:00+00:00,10,375.75,379.19881999999996,-1048.3085588822235,-10.483085588822235,34.57085828343316,SL
ETH/USDT,sell,2022-03-03 20:00:00+00:00,2022-03-07 16:00:00+00:00,2022-03-16 08:00:00+00:00,50,2816.79,2686.8,4147.134930186482,207.3567465093241,683.7037904849138,TrendExit
BNB/USDT,buy,2022-03-16 16:00:00+00:00,2022-03-16 16:00:00+00:00,2022-03-16 16:00:00+00:00,10,378.35,374.4252,-1136.8276992203046,-11.368276992203045,14.272499008854176,SL
SOL/USDT,sell,2022-03-03 20:00:00+00:00,2022-03-13 20:00:00+00:00,2022-03-16 20:00:00+00:00,25,94.91,87.73,7078.844168159308,176.9711042039827,457.53872089347783,TrendExit
AVAX/USDT,sell,2022-03-03 16:00:00+00:00,2022-03-14 16:00:00+00:00,2022-03-17 00:00:00+00:00,10,78.38,76.36,1877.715499958461,20.78476652207196,164.58280173513643,TrendExit
SOL/USDT,sell,2022-03-18 12:00:00+00:00,2022-03-18 12:00:00+00:00,2022-03-18 12:00:00+00:00,25,84.93,86.77668999999999,-2275.4543094312658,-56.886357735781644,9.419521959260784,SL
DOGE/USDT,sell,2022-03-03 20:00:00+00:00,2022-03-13 20:00:00+00:00,2022-03-19 08:00:00+00:00,10,0.12895,0.12171,5057.386583947279,50.57386583947279,148.73982163629313,TrendExit
SOL/USDT,buy,2022-03-18 16:00:00+00:00,2022-03-19 16:00:00+00:00,2022-03-21 00:00:00+00:00,25,88.26,87.68,-826.8207568547405,-20.67051892136851,179.29979605710395,TrendExit
DOGE/USDT,sell,2022-03-20 20:00:00+00:00,2022-03-21 00:00:00+00:00,2022-03-21 00:00:00+00:00,10,0.11907,0.11980969,-721.5334215167484,-7.215334215167483,12.765600067187316,SL
ETH/USDT,buy,2022-03-21 16:00:00+00:00,2022-03-21 16:00:00+00:00,2022-03-21 20:00:00+00:00,50,2954.13,2882.80431,-2513.2325644098178,-125.6616282204909,9.93524320189005,SL
DOGE/USDT,sell,2022-03-21 16:00:00+00:00,2022-03-21 16:00:00+00:00,2022-03-22 00:00:00+00:00,10,0.11958,0.12178165999999999,-1952.0813095835242,-19.520813095835244,12.376651613982347,SL
AVAX/USDT,buy,2022-03-21 08:00:00+00:00,2022-03-21 08:00:00+00:00,2022-03-22 20:00:00+00:00,10,88.23,84.11580000000001,-4800.708262495735,-48.00708262495735,48.73625750878383,SL
AVAX/USDT,buy,2022-03-24 16:00:00+00:00,2022-03-24 16:00:00+00:00,2022-03-25 08:00:00+00:00,10,88.02,84.24567,-4405.8927914110445,-44.05892791411045,2.385821404226403,SL
AVAX/USDT,buy,2022-03-25 12:00:00+00:00,2022-03-25 12:00:00+00:00,2022-03-25 16:00:00+00:00,10,86.73,83.53638000000001,-3780.414147353864,-37.804141473538635,6.572120373573079,SL
DOGE/USDT,buy,2022-03-22 04:00:00+00:00,2022-03-28 12:00:00+00:00,2022-03-28 12:00:00+00:00,10,0.12174,0.152175,7466.249999999996,248.87499999999991,250.0,HalfTP10%
ZEC/USDT,buy,2022-03-08 04:00:00+00:00,2022-03-26 12:00:00+00:00,2022-04-04 08:00:00+00:00,10,119.28,172.43,18589.588630139897,436.26741281019446,815.5600268276326,TrendExit
SOL/USDT,buy,2022-04-05 04:00:00+00:00,2022-04-05 12:00:00+00:00,2022-04-05 12:00:00+00:00,25,133.35,129.53034,-2972.954758155236,-74.3238689538809,62.429696287964234,SL
AVAX/USDT,buy,2022-04-05 00:00:00+00:00,2022-04-05 12:00:00+00:00,2022-04-05 16:00:00+00:00,10,96.13,92.76714,-3616.4928430250693,-36.16492843025069,16.12399875169054,SL
ETH/USDT,buy,2022-04-01 16:00:00+00:00,2022-04-03 20:00:00+00:00,2022-04-06 12:00:00+00:00,50,3432.2,3257.37936,-5330.997892896688,-266.5498946448344,215.31379290251178,SL
ZEC/USDT,buy,2022-04-08 16:00:00+00:00,2022-04-08 16:00:00+00:00,2022-04-08 16:00:00+00:00,10,180.52,175.69,-2312.1083388729576,-27.742660093064643,18.335918457788623,TrendExit
AVAX/USDT,buy,2022-04-08 16:00:00+00:00,2022-04-08 16:00:00+00:00,2022-04-08 16:00:00+00:00,10,89.57,86.63,-3380.707826281122,-33.80707826281122,11.611030478955078,TrendExit
ETH/USDT,buy,2022-04-08 16:00:00+00:00,2022-04-08 16:00:00+00:00,2022-04-08 20:00:00+00:00,50,3279.66,3206.79,-2320.7657196172804,-116.03828598086403,17.33411390205135,SL
BNB/USDT,buy,2022-03-21 16:00:00+00:00,2022-04-05 12:00:00+00:00,2022-04-09 12:00:00+00:00,10,398.69,420.94,4917.986656299382,49.179866562993816,153.77862499686475,TrendExit
DOGE/USDT,buy,2022-03-22 04:00:00+00:00,2022-04-05 16:00:00+00:00,2022-04-11 16:00:00+00:00,10,0.12174,0.13822,8974.194348611805,128.20277640874008,474.45375390175786,TrendExit
DOGE/USDT,buy,2022-04-15 12:00:00+00:00,2022-04-15 12:00:00+00:00,2022-04-15 20:00:00+00:00,10,0.14782,0.14388597,-2770.034491273174,-27.70034491273174,3.111892842646382,SL
