Symbol,Side,EntryTime,PeakTime,ExitTime,Leverage,EntryPrice,ExitPrice,PnL,PnL%,PeakROI,Reason
AVAX/USDT,buy,2022-01-01 04:00:00+00:00,2022-01-01 04:00:00+00:00,2022-01-01 04:00:00+00:00,10,109.741,108.759132,-2485.6664008893595,-9.942665603557439,12.329029259802574,SL
ETH/USDT,sell,2021-12-31 20:00:00+00:00,2021-12-31 20:00:00+00:00,2022-01-02 16:00:00+00:00,50,3625.77,3805.9321299999997,-3318.425449399997,-253.570939503884,6.136627530151966,SL
ZEC/USDT,sell,2021-12-31 20:00:00+00:00,2021-12-31 20:00:00+00:00,2022-01-02 20:00:00+00:00,20,144.91,154.58443,-3301.6926870625434,-135.5900519632877,24.290939203643514,SL
SOL/USDT,sell,2022-01-03 08:00:00+00:00,2022-01-03 08:00:00+00:00,2022-01-03 08:00:00+00:00,10,173.18,174.00383,-2879.726050929613,-5.7594521018592255,5.081418177618636,SL
ZEC/USDT,sell,2022-01-03 20:00:00+00:00,2022-01-03 20:00:00+00:00,2022-01-04 04:00:00+00:00,10,148.95,152.0519,-3283.448427880111,-21.835521651560892,15.172876804296681,SL
ZEC/USDT,sell,2022-01-04 20:00:00+00:00,2022-01-05 20:00:00+00:00,2022-01-08 08:00:00+00:00,10,148.53,153.55339999999998,-3191.8461414998774,-34.83768733589165,146.70436948764564,SL
ZEC/USDT,sell,2022-01-09 04:00:00+00:00,2022-01-09 12:00:00+00:00,2022-01-10 04:00:00+00:00,20,137.84,147.12697999999997,-3113.808919031574,-136.81752016831044,66.59895531050498,SL
ZEC/USDT,sell,2022-01-11 12:00:00+00:00,2022-01-11 12:00:00+00:00,2022-01-11 12:00:00+00:00,10,138.35,142.26211999999998,-3144.4906128849234,-29.29111716660629,3.035778821828605,SL
DOGE/USDT,sell,2022-01-12 08:00:00+00:00,2022-01-12 08:00:00+00:00,2022-01-12 08:00:00+00:00,10,0.15203,0.15415399999999999,-3220.707402216519,-14.977912254160191,1.3813063211207521,SL
ZEC/USDT,sell,2022-01-14 12:00:00+00:00,2022-01-14 12:00:00+00:00,2022-01-14 16:00:00+00:00,10,138.62,143.24309999999997,-3062.565867129177,-34.36756276150595,11.975183956139059,SL
AVAX/USDT,sell,2022-01-14 00:00:00+00:00,2022-01-14 08:00:00+00:00,2022-01-15 12:00:00+00:00,10,89.666,92.56347099999999,-3065.4251614306827,-33.330200248700784,28.86266812392651,SL
SOL/USDT,sell,2022-01-14 12:00:00+00:00,2022-01-14 12:00:00+00:00,2022-01-16 04:00:00+00:00,25,143.42,149.73959,-3040.9011151500854,-112.71387873030304,26.321294101240962,SL
BNB/USDT,sell,2021-12-28 20:00:00+00:00,2022-01-10 12:00:00+00:00,2022-01-16 12:00:00+00:00,10,534.66,500.77,6150.172174266156,62.41777017169785,239.7785508547488,TrendExit
ETH/USDT,sell,2022-01-05 20:00:00+00:00,2022-01-21 12:00:00+00:00,2022-01-21 12:00:00+00:00,50,3653.54,2740.1549999999997,4752.706176120466,1245.625,1250.0,HalfTP10%
BNB/USDT,sell,2022-01-17 16:00:00+00:00,2022-01-22 04:00:00+00:00,2022-01-22 04:00:00+00:00,10,471.36,353.52,8081.43005624965,249.125,250.0,HalfTP10%
AVAX/USDT,sell,2022-01-21 00:00:00+00:00,2022-01-22 04:00:00+00:00,2022-01-22 04:00:00+00:00,20,79.213,59.409749999999995,2297.3945853050477,498.25000000000017,500.0,HalfTP10%
BTC/USDT,sell,2021-12-31 20:00:00+00:00,2022-01-22 08:00:00+00:00,2022-01-22 08:00:00+00:00,100,45707.62,34280.715000000004,4507.427656305163,2491.25,2500.0,HalfTP10%
SOL/USDT,sell,2022-01-21 00:00:00+00:00,2022-01-22 08:00:00+00:00,2022-01-22 08:00:00+00:00,25,127.45,95.5875,1971.733213316879,622.8125000000001,625.0,HalfTP10%
DOGE/USDT,sell,2022-01-24 08:00:00+00:00,2022-01-24 12:00:00+00:00,2022-01-25 00:00:00+00:00,10,0.13437,0.14004991,-3234.1727887017323,-43.29180587184659,67.94671429634592,SL
AVAX/USDT,sell,2022-01-21 00:00:00+00:00,2022-01-22 08:00:00+00:00,2022-01-29 20:00:00+00:00,20,79.213,73.66808999999999,1485.47174627963,138.0700000000001,667.5166954919015,SL
AVAX/USDT,sell,2022-01-31 04:00:00+00:00,2022-01-31 04:00:00+00:00,2022-01-31 12:00:00+00:00,10,65.24,69.05899,-3195.6183059411,-59.566822424892706,15.787860208461085,SL
ZEC/USDT,sell,2022-01-30 20:00:00+00:00,2022-01-31 00:00:00+00:00,2022-02-01 00:00:00+00:00,10,92.31,96.47637999999999,-3211.5491605702764,-46.15722229444253,46.14884627884308,SL
AVAX/USDT,sell,2022-02-03 08:00:00+00:00,2022-02-03 08:00:00+00:00,2022-02-03 12:00:00+00:00,10,67.64,68.58851999999999,-3297.24335115371,-15.030074807805912,41.24778237729164,SL
DOGE/USDT,sell,2022-02-03 00:00:00+00:00,2022-02-03 12:00:00+00:00,2022-02-04 04:00:00+00:00,10,0.13689,0.14092077999999997,-3182.3426965924705,-30.460116809116606,16.80181167360672,SL
ETH/USDT,sell,2022-01-05 20:00:00+00:00,2022-01-24 12:00:00+00:00,2022-02-04 08:00:00+00:00,50,3653.54,2828.62,10011.259492527095,1124.496953639484,2056.2796630117637,TrendExit
BTC/USDT,sell,2021-12-31 20:00:00+00:00,2022-01-24 12:00:00+00:00,2022-02-04 12:00:00+00:00,100,45707.62,39481.72,5711.107341653923,1352.7952954015116,2812.1766130023834,TrendExit
BNB/USDT,sell,2022-01-17 16:00:00+00:00,2022-01-22 08:00:00+00:00,2022-02-05 04:00:00+00:00,10,471.36,422.82,7722.821963786494,102.03010437881888,287.8479293957909,TrendExit
SOL/USDT,sell,2022-01-21 00:00:00+00:00,2022-01-24 12:00:00+00:00,2022-02-05 04:00:00+00:00,25,127.45,118.5285,1274.9024474585262,172.58750000000018,917.0262848175755,SL
DOGE/USDT,buy,2022-02-09 20:00:00+00:00,2022-02-09 20:00:00+00:00,2022-02-10 00:00:00+00:00,10,0.15941,0.15818166,-2175.4216015306383,-8.701686406122553,8.594191079606112,SL
ZEC/USDT,buy,2022-02-10 12:00:00+00:00,2022-02-10 12:00:00+00:00,2022-02-10 12:00:00+00:00,10,127.92,124.65522,-3362.191888029383,-26.509284005628547,7.191994996873058,SL
BNB/USDT,buy,2022-02-10 12:00:00+00:00,2022-02-10 12:00:00+00:00,2022-02-10 12:00:00+00:00,10,426.9,417.71187,-3385.758093537452,-22.512147891777953,19.278519559615876,SL
BTC/USDT,buy,2022-02-09 00:00:00+00:00,2022-02-10 16:00:00+00:00,2022-02-11 00:00:00+00:00,100,44021.58,42621.04629,-3359.533028264373,-327.9880056883478,414.7783882359511,SL
ZEC/USDT,buy,2022-02-11 12:00:00+00:00,2022-02-11 12:00:00+00:00,2022-02-11 16:00:00+00:00,10,128.17,123.18669,-3214.9918740967073,-39.86103101349748,14.355933525786094,SL
DOGE/USDT,buy,2022-02-13 12:00:00+00:00,2022-02-13 12:00:00+00:00,2022-02-14 00:00:00+00:00,10,0.15117,0.14469516,-3174.667301242704,-43.81009843222857,43.659456241317685,SL
DOGE/USDT,sell,2022-02-14 12:00:00+00:00,2022-02-14 12:00:00+00:00,2022-02-14 12:00:00+00:00,10,0.14424,0.14643629,-3275.2964861779,-16.234249480033302,7.140876317249051,SL
ZEC/USDT,buy,2022-02-15 04:00:00+00:00,2022-02-15 12:00:00+00:00,2022-02-16 12:00:00+00:00,10,124.33,119.87001,-3122.46017295754,-36.854258867530056,44.80012868977726,SL
DOGE/USDT,buy,2022-02-15 04:00:00+00:00,2022-02-15 20:00:00+00:00,2022-02-17 12:00:00+00:00,10,0.14837,0.14459526,-3157.1966550139164,-26.428675810473724,26.8248298173486,SL
BTC/USDT,buy,2022-02-15 04:00:00+00:00,2022-02-15 20:00:00+00:00,2022-02-17 12:00:00+00:00,100,43535.1,42363.82377,-3150.7015387590823,-278.90729362858883,285.26407427569967,SL
ETH/USDT,buy,2022-02-15 04:00:00+00:00,2022-02-15 20:00:00+00:00,2022-02-17 16:00:00+00:00,50,3023.45,2908.93815,-3117.9809191818285,-194.2781327208984,288.6603052803919,SL
BNB/USDT,buy,2022-02-15 04:00:00+00:00,2022-02-15 08:00:00+00:00,2022-02-17 20:00:00+00:00,10,412.64,402.26733,-3158.641656000597,-26.124766539840998,74.30205506010088,SL
AVAX/USDT,buy,2022-02-23 12:00:00+00:00,2022-02-23 12:00:00+00:00,2022-02-23 12:00:00+00:00,10,81.34,79.97,-938.0960865606485,-17.83446029014022,7.991148266535425,TrendExit
ETH/USDT,sell,2022-02-21 12:00:00+00:00,2022-02-24 04:00:00+00:00,2022-02-24 20:00:00+00:00,50,2624.53,2760.758,-2939.1539099175043,-264.6581368854609,620.7016113361257,SL
BTC/USDT,sell,2022-02-23 20:00:00+00:00,2022-02-24 04:00:00+00:00,2022-02-24 20:00:00+00:00,100,37600.9,38808.77,-2963.671073687358,-331.3949493230212,876.8939041352745,SL
AVAX/USDT,sell,2022-02-24 00:00:00+00:00,2022-02-24 04:00:00+00:00,2022-02-24 20:00:00+00:00,20,73.43,78.18811,-2918.57572886607,-131.66060343183955,247.0379953697401,SL
ZEC/USDT,sell,2022-02-25 08:00:00+00:00,2022-02-25 08:00:00+00:00,2022-02-25 12:00:00+00:00,10,100.42,105.02492,-2846.706650013545,-46.87953057159919,22.50547699661427,SL
ZEC/USDT,sell,2022-02-28 00:00:00+00:00,2022-02-28 00:00:00+00:00,2022-02-28 08:00:00+00:00,10,102.48,105.85574999999999,-2841.1710403045076,-33.95704405737681,25.66354410616715,SL
BNB/USDT,sell,2022-02-27 20:00:00+00:00,2022-02-28 00:00:00+00:00,2022-02-28 12:00:00+00:00,10,360.55,376.74636999999996,-2818.855984265505,-45.94374756621815,13.950908334489057,SL
AVAX/USDT,sell,2022-02-27 20:00:00+00:00,2022-02-28 04:00:00+00:00,2022-02-28 12:00:00+00:00,20,73.78,80.65056999999999,-2787.0982625694455,-188.3379041745728,56.925996204933426,SL
BTC/USDT,sell,2022-02-28 00:00:00+00:00,2022-02-28 00:00:00+00:00,2022-02-28 12:00:00+00:00,100,37672.1,38991.952999999994,-2836.1685385565515,-360.52809015159573,68.40606178046806,SL
ETH/USDT,sell,2022-02-28 00:00:00+00:00,2022-02-28 04:00:00+00:00,2022-02-28 12:00:00+00:00,50,2615.99,2749.60686,-2811.461668263351,-260.51257541122135,97.4583236174446,SL
SOL/USDT,sell,2022-02-17 16:00:00+00:00,2022-02-24 04:00:00+00:00,2022-02-28 20:00:00+00:00,10,97.29,99.73964,-3063.3859698618007,-26.191333333333105,226.539212663172,SL
BTC/USDT,sell,2022-03-07 20:00:00+00:00,2022-03-07 20:00:00+00:00,2022-03-09 00:00:00+00:00,125,37290.0,39589.549999999996,-2627.7457637690914,-783.7187499999973,52.292839903459374,SL
BTC/USDT,sell,2022-03-10 12:00:00+00:00,2022-03-10 12:00:00+00:00,2022-03-10 12:00:00+00:00,50,39055.3,39408.369,-2842.5302566324835,-50.22376406019149,69.55522041822786,SL
ZEC/USDT,buy,2022-03-08 04:00:00+00:00,2022-03-10 20:00:00+00:00,2022-03-10 20:00:00+00:00,20,119.28,149.1,2190.2683095048837,497.74999999999966,500.0,HalfTP10%
BNB/USDT,sell,2022-03-10 12:00:00+00:00,2022-03-10 16:00:00+00:00,2022-03-11 12:00:00+00:00,10,375.75,379.19881999999996,-2545.771397205581,-10.183085588822324,34.57085828343316,SL
BTC/USDT,buy,2022-03-15 20:00:00+00:00,2022-03-15 20:00:00+00:00,2022-03-15 20:00:00+00:00,100,39730.7,39270.9,-1467.3814019978802,-125.6712819054282,43.06493467268531,TrendExit
BTC/USDT,sell,2022-03-16 04:00:00+00:00,2022-03-16 04:00:00+00:00,2022-03-16 04:00:00+00:00,125,39137.9,39560.9,-428.83409438230626,-147.66677568290595,75.91746107992648,TrendExit
ETH/USDT,sell,2022-03-03 20:00:00+00:00,2022-03-07 16:00:00+00:00,2022-03-16 08:00:00+00:00,50,2816.79,2686.8,4283.010842530834,225.85674650932384,683.7037904849138,TrendExit
BNB/USDT,buy,2022-03-16 16:00:00+00:00,2022-03-16 16:00:00+00:00,2022-03-16 16:00:00+00:00,10,378.35,374.4252,-2794.711287875848,-11.368276992203024,14.272499008854176,SL
SOL/USDT,sell,2022-03-03 20:00:00+00:00,2022-03-13 20:00:00+00:00,2022-03-16 20:00:00+00:00,25,94.91,87.73,4604.664028681066,186.72110420398252,457.53872089347783,TrendExit
AVAX/USDT,sell,2022-03-03 16:00:00+00:00,2022-03-14 16:00:00+00:00,2022-03-17 00:00:00+00:00,20,78.38,76.36,1079.0592693100243,49.56953304414409,329.1656034702728,TrendExit
SOL/USDT,sell,2022-03-18 12:00:00+00:00,2022-03-18 12:00:00+00:00,2022-03-18 12:00:00+00:00,10,84.93,86.77668999999999,-2698.942974267939,-22.754543094312737,3.7678087837043135,SL
DOGE/USDT,sell,2022-03-03 20:00:00+00:00,2022-03-13 20:00:00+00:00,2022-03-19 08:00:00+00:00,10,0.12895,0.12171,5310.998370229597,55.17386583947279,148.73982163629313,TrendExit
SOL/USDT,buy,2022-03-18 16:00:00+00:00,2022-03-19 16:00:00+00:00,2022-03-21 00:00:00+00:00,25,88.26,87.68,-426.7765079725995,-18.920518921368735,179.29979605710395,TrendExit
DOGE/USDT,sell,2022-03-20 20:00:00+00:00,2022-03-21 00:00:00+00:00,2022-03-21 00:00:00+00:00,10,0.11907,0.11980969,-1803.8335537918783,-7.215334215167514,12.765600067187316,SL
ETH/USDT,buy,2022-03-21 16:00:00+00:00,2022-03-21 16:00:00+00:00,2022-03-21 20:00:00+00:00,50,2954.13,2882.80431,-2688.540713274481,-125.66162822049134,9.93524320189005,SL
DOGE/USDT,sell,2022-03-21 16:00:00+00:00,2022-03-21 16:00:00+00:00,2022-03-22 00:00:00+00:00,10,0.11958,0.12178165999999999,-2724.432318181458,-19.42081309583534,12.376651613982347,SL
AVAX/USDT,buy,2022-03-21 08:00:00+00:00,2022-03-21 08:00:00+00:00,2022-03-22 20:00:00+00:00,10,88.23,84.11580000000001,-2636.9552868990236,-47.60708262495753,48.73625750878382,SL
AVAX/USDT,buy,2022-03-24 16:00:00+00:00,2022-03-24 16:00:00+00:00,2022-03-25 08:00:00+00:00,10,88.02,84.24567,-2559.462990552754,-43.858927914110446,2.385821404226403,SL
AVAX/USDT,buy,2022-03-25 12:00:00+00:00,2022-03-25 12:00:00+00:00,2022-03-25 16:00:00+00:00,10,86.73,83.53638000000001,-2542.7865584330907,-37.804141473538486,6.57212037357308,SL
DOGE/USDT,buy,2022-03-22 04:00:00+00:00,2022-03-28 12:00:00+00:00,2022-03-28 12:00:00+00:00,10,0.12174,0.152175,6905.343648092514,248.87500000000006,250.0,HalfTP10%
ZEC/USDT,buy,2022-03-08 04:00:00+00:00,2022-03-26 12:00:00+00:00,2022-04-04 08:00:00+00:00,20,119.28,172.43,9125.045416887877,888.7348256203893,1631.120053655265,TrendExit
SOL/USDT,buy,2022-04-05 04:00:00+00:00,2022-04-05 12:00:00+00:00,2022-04-05 12:00:00+00:00,25,133.35,129.53034,-2701.50921781785,-74.0738689538807,62.42969628796424,SL
AVAX/USDT,buy,2022-04-05 00:00:00+00:00,2022-04-05 12:00:00+00:00,2022-04-05 16:00:00+00:00,10,96.13,92.76714,-2684.9887813428973,-35.96492843025066,16.12399875169054,SL
ETH/USDT,buy,2022-04-01 16:00:00+00:00,2022-04-03 20:00:00+00:00,2022-04-06 12:00:00+00:00,100,3432.2,3257.37936,-2568.610212532642,-519.0997892896686,430.62758580502356,SL
BTC/USDT,buy,2022-03-16 08:00:00+00:00,2022-03-28 16:00:00+00:00,2022-04-06 16:00:00+00:00,100,39560.9,43751.2,11562.901815720414,1048.6727930861011,2183.747083610332,TrendExit
ZEC/USDT,buy,2022-04-08 16:00:00+00:00,2022-04-08 16:00:00+00:00,2022-04-08 16:00:00+00:00,20,180.52,175.69,-1106.9675839932124,-55.48532018612916,36.671836915577245,TrendExit
AVAX/USDT,buy,2022-04-08 16:00:00+00:00,2022-04-08 16:00:00+00:00,2022-04-08 16:00:00+00:00,10,89.57,86.63,-1875.2838802069757,-33.80707826281111,11.611030478955078,TrendExit
ETH/USDT,buy,2022-04-08 16:00:00+00:00,2022-04-08 16:00:00+00:00,2022-04-08 20:00:00+00:00,50,3279.66,3206.79,-2765.558712369698,-116.03828598086352,17.33411390205135,SL
BNB/USDT,buy,2022-03-21 16:00:00+00:00,2022-04-05 12:00:00+00:00,2022-04-09 12:00:00+00:00,10,398.69,420.94,7343.722362814988,54.77986656299378,153.77862499686475,TrendExit
DOGE/USDT,buy,2022-03-22 04:00:00+00:00,2022-04-05 16:00:00+00:00,2022-04-11 16:00:00+00:00,10,0.12174,0.13822,8694.92418277847,134.30277640874007,474.45375390175775,TrendExit
DOGE/USDT,buy,2022-04-15 12:00:00+00:00,2022-04-15 12:00:00+00:00,2022-04-15 20:00:00+00:00,10,0.14782,0.14388597,-2852.603752651319,-27.60034491273169,3.1118928426463817,SL
BNB/USDT,sell,2022-04-14 16:00:00+00:00,2022-04-18 04:00:00+00:00,2022-04-19 04:00:00+00:00,10,412.3,421.65123,-2873.276779556862,-23.6919854838709,40.14067426631097,SL
ETH/USDT,sell,2022-04-14 16:00:00+00:00,2022-04-18 04:00:00+00:00,2022-04-19 12:00:00+00:00,50,3014.85,3100.9378399999996,-2848.329074028672,-147.84439345240983,230.4923959732657,SL
BTC/USDT,sell,2022-04-14 16:00:00+00:00,2022-04-18 04:00:00+00:00,2022-04-19 12:00:00+00:00,100,39943.2,41329.28799999999,-2831.2658253796294,-357.18826834104283,369.90025836688096,SL
ZEC/USDT,sell,2022-04-09 00:00:00+00:00,2022-04-18 04:00:00+00:00,2022-04-21 04:00:00+00:00,20,165.58,165.6,-31.500760593989675,-2.241695856987231,398.11571445826803,TrendExit
DOGE/USDT,sell,2022-04-21 08:00:00+00:00,2022-04-21 08:00:00+00:00,2022-04-21 08:00:00+00:00,10,0.14038,0.14131116999999999,-1909.1316159709156,-7.636526463883662,8.548226243054613,SL
ZEC/USDT,sell,2022-04-23 04:00:00+00:00,2022-04-23 04:00:00+00:00,2022-04-24 04:00:00+00:00,10,154.56,158.56840999999997,-2719.38769813968,-26.947296874999722,13.457556935817886,SL
ZEC/USDT,sell,2022-04-25 08:00:00+00:00,2022-04-25 08:00:00+00:00,2022-04-25 20:00:00+00:00,20,148.93,160.55038999999996,-2624.4589232918206,-158.1297279930164,32.22990666756202,SL
ZEC/USDT,buy,2022-04-26 00:00:00+00:00,2022-04-26 08:00:00+00:00,2022-04-26 12:00:00+00:00,20,165.98,157.95,-1529.372172261792,-98.71026629714427,54.464393300397774,TrendExit
DOGE/USDT,sell,2022-04-27 04:00:00+00:00,2022-04-27 04:00:00+00:00,2022-04-27 04:00:00+00:00,10,0.13995,0.14160145999999998,-2765.6683631833725,-12.806257449088907,3.9299749910682023,SL
DOGE/USDT,buy,2022-04-27 08:00:00+00:00,2022-04-27 08:00:00+00:00,2022-04-27 08:00:00+00:00,10,0.14445,0.13894092,-2585.6104164818616,-39.11924859813073,7.4766355140186755,SL
AVAX/USDT,sell,2022-04-08 20:00:00+00:00,2022-04-29 16:00:00+00:00,2022-04-29 16:00:00+00:00,10,86.63,64.9725,4163.892303301637,249.12499999999991,250.0,HalfTP10%
ZEC/USDT,sell,2022-04-26 20:00:00+00:00,2022-04-30 20:00:00+00:00,2022-04-30 20:00:00+00:00,20,149.0,111.75,2286.558625725545,498.25000000000017,500.0,HalfTP10%
BTC/USDT,sell,2022-04-22 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-05-04 16:00:00+00:00,100,40449.7,39855.2,1275.3935866710294,137.04614620133208,766.3097624951477,TrendExit
ETH/USDT,sell,2022-04-22 00:00:00+00:00,2022-04-30 20:00:00+00:00,2022-05-04 16:00:00+00:00,50,2981.31,2954.63,707.168432359586,39.7678034152771,452.2508561672551,TrendExit
ETH/USDT,buy,2022-05-04 20:00:00+00:00,2022-05-04 20:00:00+00:00,2022-05-04 20:00:00+00:00,50,2954.63,2939.76,-343.83598804260015,-30.151313362417394,5.246003729739272,TrendExit
BTC/USDT,buy,2022-05-04 20:00:00+00:00,2022-05-04 20:00:00+00:00,2022-05-04 20:00:00+00:00,100,39855.2,39684.1,-420.37825099704565,-52.90894287320048,20.750115417813582,TrendExit
ZEC/USDT,sell,2022-04-26 20:00:00+00:00,2022-04-30 20:00:00+00:00,2022-05-05 00:00:00+00:00,20,149.0,138.57,1478.4653260929827,138.07000000000025,545.5033557046979,SL
BNB/USDT,sell,2022-04-22 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-05-05 08:00:00+00:00,10,404.66,404.58,-71.29677685634381,-0.8022043196757521,73.54322146987606,TrendExit
SOL/USDT,sell,2022-04-22 00:00:00+00:00,2022-05-08 00:00:00+00:00,2022-05-08 00:00:00+00:00,25,101.7,76.275,4685.186083316562,622.8124999999999,625.0,HalfTP10%
DOGE/USDT,sell,2022-04-27 12:00:00+00:00,2022-05-09 16:00:00+00:00,2022-05-09 16:00:00+00:00,10,0.13972,0.10479000000000001,4374.548074127679,249.12499999999994,250.0,HalfTP10%
ZEC/USDT,sell,2022-05-05 20:00:00+00:00,2022-05-09 16:00:00+00:00,2022-05-09 16:00:00+00:00,10,123.34,92.505,3882.3500143489237,249.12500000000003,250.0,HalfTP10%
SOL/USDT,sell,2022-04-22 00:00:00+00:00,2022-05-10 00:00:00+00:00,2022-05-10 00:00:00+00:00,25,101.7,64.43,16045.592183621147,914.1331120943951,1025.0737463126845,RevLow
BTC/USDT,sell,2022-05-05 16:00:00+00:00,2022-05-10 00:00:00+00:00,2022-05-10 00:00:00+00:00,125,36886.5,30640.8,5869.388572702845,2105.084634622422,2434.867770051373,RevLow
BNB/USDT,sell,2022-05-05 16:00:00+00:00,2022-05-11 12:00:00+00:00,2022-05-11 12:00:00+00:00,20,380.84,285.63,2421.660587875263,498.25,500.0,HalfTP10%
ETH/USDT,sell,2022-05-05 16:00:00+00:00,2022-05-11 20:00:00+00:00,2022-05-11 20:00:00+00:00,100,2740.65,2055.4875,2676.273859014106,2491.2499999999995,2500.0,HalfTP10%
SOL/USDT,sell,2022-05-14 00:00:00+00:00,2022-05-14 00:00:00+00:00,2022-05-14 00:00:00+00:00,25,48.88,51.97192,-3033.9146991264097,-160.7173670212763,18.41243862520455,SL
BTC/USDT,sell,2022-05-14 00:00:00+00:00,2022-05-14 16:00:00+00:00,2022-05-14 20:00:00+00:00,100,29274.2,30242.211999999996,-3076.999371630523,-340.8360283116182,229.5195086458388,SL
ZEC/USDT,sell,2022-05-05 20:00:00+00:00,2022-05-12 08:00:00+00:00,2022-05-17 20:00:00+00:00,10,123.34,114.7062,2510.2876503549714,69.03500000000004,438.5438624939193,SL
SOL/USDT,sell,2022-05-18 20:00:00+00:00,2022-05-19 00:00:00+00:00,2022-05-19 04:00:00+00:00,10,51.68,52.03197999999999,-3383.7211963400023,-7.814163893188766,69.85294117647058,SL
BTC/USDT,sell,2022-05-18 08:00:00+00:00,2022-05-18 20:00:00+00:00,2022-05-19 12:00:00+00:00,50,29893.7,30235.605399999997,-3208.555487933014,-62.21545889267539,211.43250919090008,SL
BTC/USDT,sell,2022-05-20 16:00:00+00:00,2022-05-20 16:00:00+00:00,2022-05-23 04:00:00+00:00,100,29141.4,30570.539999999997,-2943.534353648565,-500.6609051040774,150.78204890636738,SL
SOL/USDT,sell,2022-05-20 16:00:00+00:00,2022-05-20 16:00:00+00:00,2022-05-23 04:00:00+00:00,25,49.39,53.67361999999999,-2917.985732322516,-219.4346937639195,82.50658027940891,SL
BNB/USDT,sell,2022-05-05 16:00:00+00:00,2022-05-12 04:00:00+00:00,2022-05-23 12:00:00+00:00,20,380.84,333.4,2804.0981513145803,247.2580611280329,863.6172670937927,TrendExit
BNB/USDT,sell,2022-05-24 00:00:00+00:00,2022-05-24 12:00:00+00:00,2022-05-25 00:00:00+00:00,10,316.92,330.6303,-2920.093958332087,-44.28270588792117,17.070554083049426,SL
ZEC/USDT,sell,2022-05-24 04:00:00+00:00,2022-05-24 12:00:00+00:00,2022-05-25 00:00:00+00:00,10,99.67,101.79168999999999,-2988.1635109920294,-22.297791160830627,77.95725895454997,SL
BTC/USDT,sell,2022-05-23 20:00:00+00:00,2022-05-26 12:00:00+00:00,2022-05-30 00:00:00+00:00,100,29062.6,30345.6,-2496.969440689672,-451.6815770096275,382.10621210765726,TrendExit
BNB/USDT,sell,2022-05-26 08:00:00+00:00,2022-05-27 04:00:00+00:00,2022-05-30 00:00:00+00:00,10,320.96,317.11,880.5932092248833,11.001261839481488,95.83748753738782,TrendExit
ZEC/USDT,sell,2022-05-31 20:00:00+00:00,2022-06-01 12:00:00+00:00,2022-06-01 12:00:00+00:00,10,92.24,95.21512,-2864.9802981307776,-33.27024674761497,8.673026886383317,SL
BNB/USDT,sell,2022-06-01 16:00:00+00:00,2022-06-01 20:00:00+00:00,2022-06-02 20:00:00+00:00,10,305.27,308.18,-582.8713389816052,-10.537311232679226,26.59940380646642,TrendExit
SOL/USDT,sell,2022-05-23 20:00:00+00:00,2022-06-04 00:00:00+00:00,2022-06-04 00:00:00+00:00,25,50.05,37.537499999999994,2428.3094856751586,622.8125000000003,625.0,HalfTP10%
BNB/USDT,buy,2022-06-06 04:00:00+00:00,2022-06-06 08:00:00+00:00,2022-06-06 12:00:00+00:00,10,307.19,303.39,-1197.3547970307104,-13.364009245092747,17.676356652234794,TrendExit
BTC/USDT,buy,2022-06-06 04:00:00+00:00,2022-06-06 12:00:00+00:00,2022-06-07 00:00:00+00:00,100,31235.0,29846.323800000002,-2828.143639599422,-454.3674922042565,174.4837522010565,SL
ZEC/USDT,sell,2022-06-07 08:00:00+00:00,2022-06-07 08:00:00+00:00,2022-06-07 08:00:00+00:00,10,90.99,91.22112999999999,-885.3598334981751,-3.5414393339927006,8.242664029014177,SL
BTC/USDT,sell,2022-06-07 04:00:00+00:00,2022-06-07 08:00:00+00:00,2022-06-07 16:00:00+00:00,125,29547.5,31050.4,-2192.463029497665,-648.6161900329994,96.24333699974619,TrendExit
BNB/USDT,sell,2022-06-07 00:00:00+00:00,2022-06-13 08:00:00+00:00,2022-06-13 08:00:00+00:00,10,294.77,221.0775,7922.1458238055,249.125,250.0,HalfTP10%
ZEC/USDT,sell,2022-06-08 04:00:00+00:00,2022-06-13 08:00:00+00:00,2022-06-13 08:00:00+00:00,10,90.62,67.965,4774.910521930649,249.12499999999991,250.0,HalfTP10%
SOL/USDT,sell,2022-05-23 20:00:00+00:00,2022-06-14 00:00:00+00:00,2022-06-21 08:00:00+00:00,25,50.05,37.14,5846.778560961176,642.6775724275723,1210.7892107892108,TrendExit
AVAX/USDT,sell,2022-04-08 20:00:00+00:00,2022-06-19 04:00:00+00:00,2022-06-24 20:00:00+00:00,10,86.63,20.47,29760.106634719272,763.0895763592289,841.7407364654274,TrendExit
DOGE/USDT,sell,2022-04-27 12:00:00+00:00,2022-06-18 20:00:00+00:00,2022-06-25 04:00:00+00:00,10,0.13972,0.06832,20907.356911652078,510.2775551102204,649.2270254795305,TrendExit
AVAX/USDT,sell,2022-06-27 20:00:00+00:00,2022-06-28 00:00:00+00:00,2022-06-28 04:00:00+00:00,10,19.27,19.59,-1197.7715612122024,-17.6144265697976,29.06071613907622,TrendExit
SOL/USDT,sell,2022-07-03 04:00:00+00:00,2022-07-03 04:00:00+00:00,2022-07-03 04:00:00+00:00,10,33.05,33.643609999999995,-3566.0586219557326,-18.969948714069616,22.39031770045371,SL
